,MAE,MSE,R2,Dataset,Algorithm,Score
46,0.08126026559259616,0.011127482459704179,0.7371472138235863,dataset_isolation_generated-train,Extra-Trees-train,0.046193874026150175
47,0.0744925652005393,0.009059642704296147,0.7464592007695117,dataset_outliers_generated-train,Extra-Trees-train,0.04177610395241772
48,0.07409115572446548,0.009492803623676818,0.7402869084745373,dataset_outliers_l_generated-train,Extra-Trees-train,0.041791979674071146
49,0.07108669582567836,0.010137075982901568,0.8214212162165447,dataset_reduce_l-train,Extra-Trees-train,0.04061188590428996
50,0.058408981561533145,0.0064436269704386245,0.8211958723651737,dataset_reduce_outliers_l-train,Extra-Trees-train,0.03242630426598588
51,0.06306573213400471,0.007920260131560851,0.8138802925084084,dataset_reduce_isolation_l-train,Extra-Trees-train,0.035492996132782784
52,0.029835204106890285,0.0021139283315769215,0.96276028554211,dataset-train,Bagging-train,0.015974566219233603
53,0.030413887383711823,0.0021791252900861063,0.9616120537633261,dataset_wp-train,Bagging-train,0.016296506336898966
54,0.0269209934004865,0.001607756397718873,0.955386424067202,dataset_outliers-train,Bagging-train,0.014264374899102686
55,0.027090415091666143,0.0016161148262674792,0.9540268767071673,dataset_wp_outliers-train,Bagging-train,0.014353264958966811
56,0.028335239867088545,0.0017968923213199488,0.9577738206895573,dataset_isolation-train,Bagging-train,0.015066066094204246
57,0.028459029516275387,0.0018132497886763914,0.95573680586005,dataset_wp_isolation-train,Bagging-train,0.01513613965247589
58,0.029823514189889943,0.0021146913390733906,0.9627468753162468,dataset_log-train,Bagging-train,0.015969102764481668
59,0.030393915268906113,0.0021803189080159733,0.9615910422812892,dataset_wp_log-train,Bagging-train,0.016287117088461044
60,0.04590616406502231,0.00417443324131065,0.9186586044902741,dataset_sample-train,Bagging-train,0.025040298653166482
61,0.04562654715779524,0.0042395831573031565,0.9253131452572779,dataset_l-train,Bagging-train,0.024933065157549197
62,0.04562654715779524,0.0042395831573031565,0.9253131452572779,dataset_wp_l-train,Bagging-train,0.024933065157549197
63,0.04059248863544988,0.003156270507918372,0.9124185643619205,dataset_outliers_l-train,Bagging-train,0.021874379571684126
64,0.040277928325844335,0.0031060417753127276,0.9116468618097864,dataset_wp_outliers_l-train,Bagging-train,0.02169198505057853
65,0.04344229397665121,0.0037183422772338187,0.9126173482307024,dataset_isolation_l-train,Bagging-train,0.023580318126942515
66,0.04330841941649765,0.0037159759445443245,0.9092899241933798,dataset_wp_isolation_l-train,Bagging-train,0.023512197680520985
67,0.04561952799163716,0.004238985889991464,0.9253236690021958,dataset_log_l-train,Bagging-train,0.024929256940814312
68,0.04561952799163716,0.004238985889991464,0.9253236690021958,dataset_wp_log_l-train,Bagging-train,0.024929256940814312
69,0.04089049323507936,0.003037552040793816,0.950431513296992,dataset_representative-train,Bagging-train,0.02196402263793659
70,0.03663173038461696,0.002078387464055716,0.9158994045843976,dataset_outliers_representative-train,Bagging-train,0.019355058924336338
71,0.04994943988279296,0.004549881056163493,0.8943934156064538,dataset_isolation_l_generated-train,Bagging-train,0.02724966046947823
72,0.04236328287627015,0.003144680205310306,0.9257190301467164,dataset_isolation_generated-train,Bagging-train,0.022753981540790228
73,0.03957343405583987,0.002709673191306816,0.9241660583443909,dataset_outliers_generated-train,Bagging-train,0.021141553623573343
74,0.046675274561555596,0.0037593408833875184,0.8971471807207042,dataset_outliers_l_generated-train,Bagging-train,0.025217307722471556
75,0.048217477947771356,0.0046511321524407585,0.9180621653645444,dataset_reduce_l-train,Bagging-train,0.026434305050106056
76,0.04414577280927438,0.003619203263619913,0.8995722061572955,dataset_reduce_outliers_l-train,Bagging-train,0.023882488036447148
77,0.0457787601885324,0.0040522234831037365,0.904772569895453,dataset_reduce_isolation_l-train,Bagging-train,0.02491549183581807
78,0.10483097534076394,0.021222634154406467,0.6261262815618003,dataset-train,Ada-Boost-train,0.06302680474758521
79,0.10479471434095519,0.02122009770670689,0.6261702898579997,dataset_wp-train,Ada-Boost-train,0.06300740602383104
80,0.09166499811927822,0.015192201680113464,0.5784455411754714,dataset_outliers-train,Ada-Boost-train,0.053428599899695846
81,0.09085866749677589,0.014946546347643816,0.5748245977908667,dataset_wp_outliers-train,Ada-Boost-train,0.052902606922209855
82,0.09905671983919762,0.018660797329406266,0.5614511795742542,dataset_isolation-train,Ada-Boost-train,0.05885875858430194
83,0.09785711534371114,0.0181651943015644,0.5565704611630506,dataset_wp_isolation-train,Ada-Boost-train,0.05801115482263777
84,0.10484258896245124,0.021227193890374786,0.6260474711578763,dataset_log-train,Ada-Boost-train,0.06303489142641301
85,0.10484972465429754,0.02124449146078416,0.625741644592779,dataset_wp_log-train,Ada-Boost-train,0.06304710805754085
86,0.0665089174232141,0.009035967470666132,0.8240487841668178,dataset_sample-train,Ada-Boost-train,0.03777244244694012
87,0.11107836728634575,0.02336614236381831,0.5883646396883682,dataset_l-train,Ada-Boost-train,0.06722225482508203
88,0.11107836728634575,0.02336614236381831,0.5883646396883682,dataset_wp_l-train,Ada-Boost-train,0.06722225482508203
89,0.09764373896980809,0.016944526585484183,0.5298195822587767,dataset_outliers_l-train,Ada-Boost-train,0.05729413277764614
90,0.09688149596975347,0.016689065865513275,0.5252758170825882,dataset_wp_outliers_l-train,Ada-Boost-train,0.05678528091763337
91,0.10441439357004607,0.020099378308718756,0.5276562737111503,dataset_isolation_l-train,Ada-Boost-train,0.06225688593938242
92,0.10435206306826214,0.020112140961372562,0.5090445864619575,dataset_wp_isolation_l-train,Ada-Boost-train,0.06223210201481735
93,0.11104887050304449,0.023357215593938493,0.5885215271333514,dataset_log_l-train,Ada-Boost-train,0.06720304304849149
94,0.11104887050304449,0.023357215593938493,0.5885215271333514,dataset_wp_log_l-train,Ada-Boost-train,0.06720304304849149
95,0.021289777923807103,0.0010285422537619573,0.9811968943090974,dataset_representative-train,Ada-Boost-train,0.01115916008878453
96,0.017789823904912763,0.0007907428180101218,0.9752037136395921,dataset_outliers_representative-train,Ada-Boost-train,0.009290283361461442
97,0.11256330989013272,0.02272184769301717,0.4726152935850843,dataset_isolation_l_generated-train,Ada-Boost-train,0.06764257879157494
98,0.11416309718869129,0.02154529687526661,0.49106862667785406,dataset_isolation_generated-train,Ada-Boost-train,0.06785419703197895
99,0.10585412797225553,0.018261021046854987,0.4889405083440602,dataset_outliers_generated-train,Ada-Boost-train,0.06205757450955526
100,0.1068032597492821,0.018943750369026457,0.48171219291963674,dataset_outliers_l_generated-train,Ada-Boost-train,0.06287350505915429
101,0.1117030833744364,0.023514136439832117,0.5857577980886522,dataset_reduce_l-train,Ada-Boost-train,0.06760860990713426
102,0.09965489860868279,0.017510119265607853,0.5141222195965357,dataset_reduce_outliers_l-train,Ada-Boost-train,0.058582508937145325
103,0.10573875327546037,0.020348603219565824,0.5218085170202509,dataset_reduce_isolation_l-train,Ada-Boost-train,0.0630436782475131
104,0.04338694957135356,0.006228666611062419,0.8902756213994965,dataset-train,Gradient-Boosting-Regressor-train,0.02480780809120799
105,0.04916603546928329,0.007640020750423494,0.865416909351086,dataset_wp-train,Gradient-Boosting-Regressor-train,0.02840302810985339
106,0.03684236211306317,0.0042846077189748945,0.8811090514724864,dataset_outliers-train,Gradient-Boosting-Regressor-train,0.020563484916019035
107,0.041589536760535804,0.00507349918982153,0.8556874803697962,dataset_wp_outliers-train,Gradient-Boosting-Regressor-train,0.023331517975178667
108,0.03965599059890162,0.005179245331816741,0.8782883197203715,dataset_isolation-train,Gradient-Boosting-Regressor-train,0.02241761796535918
109,0.04436000920506925,0.006171193910229951,0.8493520548885354,dataset_wp_isolation-train,Gradient-Boosting-Regressor-train,0.025265601557649602
110,0.04338694957135356,0.006228666611062419,0.8902756213994965,dataset_log-train,Gradient-Boosting-Regressor-train,0.02480780809120799
111,0.04916603546928329,0.007640020750423494,0.865416909351086,dataset_wp_log-train,Gradient-Boosting-Regressor-train,0.02840302810985339
112,0.019557260568044913,0.0032107659012858766,0.9374236164810291,dataset_sample-train,Gradient-Boosting-Regressor-train,0.011384013234665395
113,0.07457731502196845,0.015428067447579135,0.7282004606314973,dataset_l-train,Gradient-Boosting-Regressor-train,0.04500269123477379
114,0.07457731502196845,0.015428067447579135,0.7282004606314973,dataset_wp_l-train,Gradient-Boosting-Regressor-train,0.04500269123477379
115,0.0650340602433648,0.010714544970779847,0.7026871345196456,dataset_outliers_l-train,Gradient-Boosting-Regressor-train,0.03787430260707233
116,0.0647682307732482,0.01064381621946162,0.6972232697077334,dataset_wp_outliers_l-train,Gradient-Boosting-Regressor-train,0.03770602349635491
117,0.07030429027219338,0.013405841298234144,0.6849624616144288,dataset_isolation_l-train,Gradient-Boosting-Regressor-train,0.041855065785213766
118,0.07032646702071252,0.013590743556339057,0.6682235011429347,dataset_wp_isolation_l-train,Gradient-Boosting-Regressor-train,0.04195860528852579
119,0.07457731502196845,0.015428067447579135,0.7282004606314973,dataset_log_l-train,Gradient-Boosting-Regressor-train,0.04500269123477379
120,0.07457731502196845,0.015428067447579135,0.7282004606314973,dataset_wp_log_l-train,Gradient-Boosting-Regressor-train,0.04500269123477379
121,0.0190875347202856,0.0029198444108454974,0.9535646180656152,dataset_representative-train,Gradient-Boosting-Regressor-train,0.011003689565565548
122,0.013212035679075463,0.0011891874052378734,0.959942905326479,dataset_outliers_representative-train,Gradient-Boosting-Regressor-train,0.0072006115421566685
123,0.09094204667571862,0.017667904437454363,0.589911021440433,dataset_isolation_l_generated-train,Gradient-Boosting-Regressor-train,0.05430497555658649
124,0.06918376685837785,0.009963057393104852,0.7646520645542776,dataset_isolation_generated-train,Gradient-Boosting-Regressor-train,0.03957341212574135
125,0.06495416981669525,0.008528009805981215,0.7613313179568063,dataset_outliers_generated-train,Gradient-Boosting-Regressor-train,0.03674108981133823
126,0.0864256242315035,0.014408450109706553,0.6057953133650127,dataset_outliers_l_generated-train,Gradient-Boosting-Regressor-train,0.05041703717060503
127,0.08493485430532166,0.018285425006998087,0.6778695525183378,dataset_reduce_l-train,Gradient-Boosting-Regressor-train,0.051610139656159876
128,0.07612930969758061,0.013319146154091504,0.630423047632541,dataset_reduce_outliers_l-train,Gradient-Boosting-Regressor-train,0.04472422792583606
129,0.07938783218211844,0.015670226129602442,0.6317434521302576,dataset_reduce_isolation_l-train,Gradient-Boosting-Regressor-train,0.047529029155860436
